datum;nee
2022-10-27;1.33046900
2022-10-28;1.33330500
2022-11-02;1.34612500
2022-11-03;1.34170700
2022-11-04;1.36235900
2022-11-07;1.38215900
2022-11-08;1.39485600
2022-11-09;1.39536100
2022-11-10;1.40928600
2022-11-11;1.42421400
2022-11-14;1.43881000
2022-11-15;1.44546900
2022-11-16;1.42905500
2022-11-17;1.42565700
2022-11-18;1.42525900
2022-11-21;1.41820100
2022-11-22;1.42954700
2022-11-23;1.43748000
2022-11-24;1.46318500
2022-11-25;1.46357500
2022-11-28;1.44302000
2022-11-29;1.44951200
2022-11-30;1.45463200
2022-12-01;1.46787300
2022-12-02;1.45110000
2022-12-05;1.45165700
2022-12-06;1.45023300
2022-12-07;1.44026300
2022-12-08;1.44233800
2022-12-09;1.44387900
2022-12-12;1.44947800
2022-12-13;1.45534600
2022-12-14;1.45388100
2022-12-15;1.43512100
2022-12-16;1.42984100
2022-12-19;1.43142900
2022-12-20;1.43884400
2022-12-21;1.45434600
2022-12-22;1.45152700
2022-12-23;1.44967600
2022-12-27;1.44425000
2022-12-28;1.43691200
2022-12-29;1.44673000
2022-12-30;1.44115700
2022-12-31;1.44072300
2023-01-02;1.44425000
2023-01-03;1.47025100
2023-01-04;1.48071600
2023-01-05;1.47963500
2023-01-06;1.48954400
2023-01-09;1.51008000
2023-01-10;1.51192100
2023-01-11;1.51285200
2023-01-12;1.52324700
2023-01-13;1.51734900
2023-01-16;1.52447700
2023-01-17;1.52285100
2023-01-18;1.52107500
2023-01-19;1.51385500
2023-01-20;1.51858400
2023-01-23;1.53517900
2023-01-24;1.52695500
2023-01-25;1.51308600
2023-01-26;1.51932500
2023-01-27;1.52027100
2023-01-30;1.51429100
2023-01-31;1.51520100
2023-02-01;1.51624800
2023-02-02;1.52501300
2023-02-03;1.52468900
2023-02-06;1.51143000
2023-02-07;1.52027100
2023-02-08;1.53182500
2023-02-09;1.53127100
2023-02-10;1.52257400
2023-02-13;1.52679100
2023-02-14;1.51676600
2023-02-15;1.51518900
2023-02-16;1.52022800
2023-02-17;1.51840000
2023-02-20;1.51513200
2023-02-21;1.50703100
2023-02-22;1.49169900
2023-02-23;1.50320700
2023-02-24;1.50225800
2023-02-27;1.50632000
2023-02-28;1.52023700
2023-03-01;1.51755400
2023-03-02;1.50565100
2023-03-03;1.52429700
2023-03-06;1.52875100
2023-03-07;1.51187100
2023-03-08;1.51405400
2023-03-09;1.49926200
2023-03-10;1.48465400
2023-03-13;1.47053500
2023-03-14;1.47542200
2023-03-16;1.44866300
2023-03-17;1.43363100
2023-03-20;1.43607100
2023-03-21;1.45239700
2023-03-22;1.44346100
2023-03-23;1.44189800
2023-03-24;1.41466900
2023-03-27;1.42351700
2023-03-28;1.42679400
2023-03-29;1.43403000
2023-03-30;1.45529300
2023-03-31;1.45995000
2023-04-03;1.46835800
2023-04-04;1.46462600
2023-04-05;1.46066500
2023-04-06;1.46674600
2023-04-11;1.48407500
2023-04-12;1.48727700
2023-04-13;1.49239600
2023-04-14;1.49621900
2023-04-17;1.50039400
2023-04-18;1.50951800
2023-04-19;1.51259700
2023-04-20;1.51599800
2023-04-21;1.51375200
2023-04-24;1.51285300
2023-04-25;1.49922300
2023-04-26;1.49564400
2023-04-27;1.50874600
2023-04-28;1.50185800
2023-05-02;1.49385900
2023-05-03;1.50176000
2023-05-04;1.49263400
2023-05-05;1.50857700
2023-05-08;1.52341500
2023-05-09;1.51913400
2023-05-10;1.52257400
