datum;nee
2024-08-08;1.18653400
2024-08-09;1.18790500
2024-08-12;1.18658500
2024-08-13;1.18360200
2024-08-14;1.18021400
2024-08-15;1.18017600
2024-08-16;1.18163700
2024-08-21;1.18831000
2024-08-22;1.17629700
2024-08-23;1.17640300
2024-08-26;1.17940900
2024-08-27;1.17899300
2024-08-28;1.17268500
2024-08-29;1.17802800
2024-08-30;1.16828100
2024-09-02;1.16872500
2024-09-03;1.16800400
2024-09-04;1.16717600
2024-09-05;1.17218800
2024-09-06;1.16958300
2024-09-09;1.17140100
2024-09-10;1.17688200
2024-09-11;1.18044300
2024-09-12;1.18294200
2024-09-13;1.19507900
2024-09-16;1.19726900
2024-09-17;1.18956000
2024-09-18;1.18456600
2024-09-19;1.19626600
2024-09-20;1.20160600
2024-09-23;1.20042100
2024-09-24;1.22270900
2024-09-25;1.22074600
2024-09-26;1.22577900
2024-09-27;1.22487300
2024-09-30;1.21304500
2024-10-01;1.21646600
2024-10-02;1.21956200
2024-10-03;1.22784200
2024-10-04;1.23052400
2024-10-07;1.22318500
2024-10-08;1.21214300
2024-10-09;1.21675600
2024-10-10;1.21386400
2024-10-11;1.21997500
2024-10-14;1.22622200
2024-10-15;1.22178900
2024-10-16;1.22309300
2024-10-17;1.22433100
2024-10-18;1.23102800
2024-10-21;1.23353700
2024-10-22;1.24242500
2024-10-24;1.22729200
2024-10-25;1.23066600
2024-10-28;1.23542800
2024-10-29;1.24402700
2024-10-30;1.24685700
2024-10-31;1.23602500
2024-11-04;1.22685200
2024-11-05;1.22666400
2024-11-06;1.22638400
2024-11-07;1.22349700
2024-11-08;1.22420100
2024-11-11;1.22737200
2024-11-12;1.22965200
2024-11-13;1.22975500
2024-11-14;1.22757900
2024-11-15;1.23198000
2024-11-18;1.23247200
2024-11-19;1.23225000
2024-11-20;1.22578400
2024-11-21;1.23097800
2024-11-22;1.23793300
2024-11-25;1.23135900
2024-11-26;1.22943400
2024-11-27;1.24098900
2024-11-28;1.23777500
2024-11-29;1.24231200
2024-12-02;1.24190200
2024-12-03;1.24482200
2024-12-04;1.24256300
2024-12-05;1.24122200
2024-12-06;1.24512100
2024-12-09;1.24298600
2024-12-10;1.24523500
2024-12-11;1.24738100
2024-12-12;1.23740000
2024-12-13;1.24039900
2024-12-16;1.23989500
2024-12-17;1.24184500
2024-12-18;1.24223600
2024-12-19;1.24953400
2024-12-20;1.24279300
2024-12-23;1.23809600
2024-12-30;1.23088500
2024-12-31;1.23093400
2025-01-02;1.23131600
2025-01-03;1.23116100
2025-01-06;1.23151000
2025-01-07;1.23165000
2025-01-08;1.23022400
2025-01-09;1.23349900
2025-01-10;1.23389300
2025-01-13;1.22565300
2025-01-14;1.22624700
2025-01-15;1.23756700
2025-01-16;1.24289800
2025-01-17;1.24759200
2025-01-20;1.24839700
2025-01-21;1.24733300
2025-01-22;1.24794500
2025-01-23;1.25252200
2025-01-24;1.25968400
2025-01-27;1.24310600
2025-01-28;1.24583700
2025-01-29;1.24602500
2025-01-30;1.25569400
2025-01-31;1.25035900
2025-02-03;1.24744400
2025-02-04;1.25415000
2025-02-05;1.25995100
2025-02-06;1.25369600
2025-02-07;1.24598500
2025-02-10;1.25141100
2025-02-11;1.25113200
2025-02-12;1.24412800
2025-02-13;1.24267000
2025-02-14;1.24227400
2025-02-17;1.24284900
2025-02-18;1.24071300
2025-02-19;1.24259600
2025-02-20;1.24127700
2025-02-21;1.24830800
2025-02-24;1.24952400
2025-02-25;1.24758700
2025-02-26;1.24967200
2025-02-27;1.24672000
2025-02-28;1.25596800
2025-03-03;1.25866400
2025-03-04;1.25556100
2025-03-05;1.26295300
2025-03-06;1.26980600
2025-03-07;1.26571800
2025-03-10;1.26896200
2025-03-11;1.27200900
2025-03-12;1.27246400
2025-03-13;1.27544900
2025-03-14;1.27363300
2025-03-17;1.27473000
2025-03-18;1.28163900
2025-03-19;1.28203300
2025-03-20;1.28388600
2025-03-21;1.27973200
2025-03-24;1.27188600
2025-03-25;1.27395900
2025-03-26;1.27540300
2025-03-27;1.27501800
2025-03-28;1.28147200
2025-03-31;1.27883400
2025-04-01;1.28693300
2025-04-02;1.27995500
2025-04-03;1.29141200
2025-04-04;1.29801300
2025-04-07;1.30924800
2025-04-08;1.30380300
2025-04-09;1.30248700
2025-04-10;1.30717800
2025-04-11;1.31655400
2025-04-14;1.31893300
2025-04-15;1.32081300
2025-04-16;1.33134900
2025-04-17;1.32560900
2025-04-22;1.34045900
2025-04-23;1.33928300
2025-04-24;1.33861200
2025-04-25;1.33651300
2025-04-28;1.33359300
2025-04-29;1.32658700
2025-04-30;1.32564700
2025-05-05;1.32397000
2025-05-06;1.33959600
2025-05-07;1.33443800
2025-05-08;1.32441500
2025-05-09;1.32575000
2025-05-12;1.32778400
2025-05-13;1.32596400
2025-05-14;1.32832000
2025-05-15;1.31836100
2025-05-16;1.31558100
2025-05-19;1.31681400
2025-05-20;1.31508600
2025-05-21;1.31889600
2025-05-22;1.31736400
2025-05-23;1.32602100
2025-05-26;1.32717800
2025-05-27;1.32065100
2025-05-28;1.31835900
2025-05-29;1.32133100
2025-06-02;1.33528100
2025-06-03;1.33002100
2025-06-04;1.33654100
2025-06-05;1.33134300
2025-06-06;1.31982700
2025-06-10;1.31367300
2025-06-11;1.31391800
2025-06-12;1.32985000
2025-06-13;1.34507000
2025-06-16;1.33575200
2025-06-17;1.33483300
2025-06-18;1.33405900
2025-06-19;1.32955000
2025-06-20;1.32528800
2025-06-23;1.33433800
2025-06-24;1.31315100
2025-06-25;1.31057000
2025-06-26;1.31294900
2025-06-27;1.31062200
2025-06-30;1.31151700
2025-07-01;1.30841900
2025-07-02;1.30512300
2025-07-03;1.30226200
2025-07-04;1.30104500
2025-07-07;1.30117700
2025-07-08;1.29371500
2025-07-09;1.30970400
2025-07-10;1.29657500
2025-07-11;1.29343300
2025-07-14;1.29241200
2025-07-15;1.28479100
2025-07-16;1.28706900
2025-07-17;1.28503000
2025-07-18;1.28837400
2025-07-21;1.28383200
