datum;nee
2004-02-05;1.71131800
2004-02-06;1.70170300
2004-02-09;1.71061400
2004-02-10;1.70729900
2004-02-11;1.69723200
2004-02-12;1.69371200
2004-02-13;1.69484700
2004-02-16;1.70268000
2004-02-17;1.69461500
2004-02-18;1.69348600
2004-02-19;1.70046600
2004-02-20;1.69919300
2004-02-23;1.69457200
2004-02-24;1.69285200
2004-02-25;1.70295100
2004-02-26;1.71785400
2004-02-27;1.71934200
2004-03-01;1.72869800
2004-03-02;1.74826400
2004-03-03;1.75490600
2004-03-04;1.77986600
2004-03-05;1.79990000
2004-03-08;1.81626500
2004-03-09;1.80455300
2004-03-10;1.80453900
2004-03-11;1.79190400
2004-03-12;1.79870200
2004-03-16;1.79849400
2004-03-17;1.83052800
2004-03-18;1.82270600
2004-03-19;1.82155000
2004-03-22;1.81039400
2004-03-23;1.81827900
2004-03-24;1.81644300
2004-03-25;1.83974300
2004-03-26;1.84710000
2004-03-29;1.85403500
2004-03-30;1.84928100
2004-03-31;1.85023100
2004-04-01;1.84890800
2004-04-02;1.87491500
2004-04-05;1.89262700
2004-04-06;1.89850400
2004-04-07;1.90253600
2004-04-08;1.91060700
2004-04-09;1.90802700
2004-04-13;1.94172300
2004-04-14;1.90849100
2004-04-15;1.92567000
2004-04-16;1.92346300
2004-04-19;1.90244600
2004-04-20;1.91975300
2004-04-21;1.92254200
2004-04-22;1.91312000
2004-04-23;1.92200000
2004-04-26;1.93318100
2004-04-27;1.91045700
2004-04-28;1.92348800
2004-04-29;1.90558700
2004-04-30;1.91599700
2004-05-03;1.90715900
2004-05-04;1.91737200
2004-05-05;1.92152500
2004-05-06;1.89429700
2004-05-07;1.88496700
2004-05-10;1.85900800
2004-05-11;1.85094300
2004-05-12;1.85449200
2004-05-13;1.84404700
2004-05-14;1.83663000
2004-05-17;1.83156900
2004-05-18;1.86252500
2004-05-19;1.88138100
2004-05-20;1.88019300
2004-05-21;1.88471400
2004-05-24;1.89097100
2004-05-25;1.88524800
2004-05-26;1.88232900
2004-05-27;1.88363400
2004-05-28;1.88908700
2004-06-01;1.87831500
2004-06-02;1.88389600
2004-06-03;1.88118100
2004-06-04;1.88522000
2004-06-07;1.88668600
2004-06-08;1.87872600
2004-06-09;1.88660600
2004-06-10;1.88389000
2004-06-11;1.87185200
2004-06-14;1.87230700
2004-06-15;1.88569800
2004-06-16;1.90240000
2004-06-17;1.89290400
2004-06-18;1.89253500
2004-06-21;1.89258300
2004-06-22;1.89790900
2004-06-23;1.90705500
2004-06-24;1.91547300
2004-06-25;1.92831900
2004-06-28;1.93148700
2004-06-29;1.94257200
2004-06-30;1.92672300
2004-07-01;1.94051300
2004-07-02;1.94235900
2004-07-05;1.94101100
2004-07-06;1.93350600
2004-07-07;1.94188900
2004-07-08;1.93733100
2004-07-09;1.92662400
2004-07-12;1.92232100
2004-07-13;1.93165000
2004-07-14;1.93353400
2004-07-15;1.92796800
2004-07-16;1.92915600
2004-07-19;1.92387600
2004-07-20;1.92194000
2004-07-21;1.93069600
2004-07-22;1.92755200
2004-07-23;1.93137000
2004-07-26;1.93873900
2004-07-27;1.93799300
2004-07-28;1.93158100
2004-07-29;1.94279900
2004-07-30;1.94396700
2004-08-02;1.93752800
2004-08-03;1.94221100
2004-08-04;1.94924500
2004-08-05;1.94158100
2004-08-06;1.93490600
2004-08-09;1.93121600
2004-08-10;1.93621600
2004-08-11;1.94733400
2004-08-12;1.96069900
2004-08-13;1.96734100
2004-08-16;1.98193000
2004-08-17;1.98648800
2004-08-18;1.98546500
